task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
176	99/5d90fc	269584	ANNOVAR_DS (LV-annovar)	COMPLETED	0	2024-06-18 14:58:02.380	2m 5s	2m 1s	94.3%	462.9 MB	924.5 MB	1.7 GB	1.4 MB
177	ca/b7c0a5	269585	ANNOVAR_SP (Strelka-annovar)	COMPLETED	0	2024-06-18 14:58:02.456	2m 10s	2m 4s	93.8%	463 MB	924.7 MB	1.7 GB	2.8 MB
181	15/6face1	269589	ANNOVAR_DS (VM-annovar)	COMPLETED	0	2024-06-18 14:58:07.478	2m 20s	2m 15s	87.3%	462.6 MB	924.4 MB	1.7 GB	1.2 MB
178	1d/fad063	269586	ANNOVAR_DS (NS-annovar)	COMPLETED	0	2024-06-18 14:58:07.378	2m 40s	2m 35s	84.5%	462.3 MB	924.5 MB	1.7 GB	1.4 MB
179	b6/5e4f94	269587	ANNOVAR_DS (DC-annovar)	COMPLETED	0	2024-06-18 14:58:07.412	2m 40s	2m 38s	83.9%	462.6 MB	924.5 MB	1.7 GB	919.9 KB
180	15/69e040	269588	ANNOVAR_DS (JM-annovar)	COMPLETED	0	2024-06-18 14:58:07.445	2m 45s	2m 39s	83.9%	462.7 MB	924.5 MB	1.7 GB	1.5 MB
184	83/3cc50e	269592	ANNOVAR_DP (DeepVariant-annovar)	COMPLETED	0	2024-06-18 14:58:27.440	2m 25s	2m 21s	90.9%	462.5 MB	924.2 MB	1.7 GB	1.4 MB
1	5d/da1cfd	269610	PRINT_VERSIONS	COMPLETED	0	2024-06-18 15:02:20.577	3.2s	58ms	26.2%	0	0	63.3 KB	370 B
25	5c/3b5a80	269608	FASTQC (PP-mem)	COMPLETED	0	2024-06-18 15:02:20.516	18.2s	16s	108.0%	505.2 MB	3.3 GB	26.7 MB	3.9 MB
13	7a/b6c070	269596	FASTQC (KV-mem)	COMPLETED	0	2024-06-18 15:02:20.086	23.6s	18s	122.6%	438.4 MB	3.3 GB	28.3 MB	3.9 MB
27	39/e195b8	269597	FASTQC (PZ-mem)	COMPLETED	0	2024-06-18 15:02:20.124	23.6s	20s	107.7%	502.2 MB	3.3 GB	35.8 MB	3.9 MB
29	26/ac3388	269599	FASTQC (RQ-mem)	COMPLETED	0	2024-06-18 15:02:20.201	23.5s	19s	113.7%	503.1 MB	3.3 GB	27.9 MB	3.9 MB
4	40/da3bae	269602	FASTQC (AL-mem)	COMPLETED	0	2024-06-18 15:02:20.314	23.4s	20s	108.5%	501.4 MB	3.3 GB	30.1 MB	3.9 MB
23	19/bebc4f	269607	FASTQC (PM-mem)	COMPLETED	0	2024-06-18 15:02:20.483	23.3s	17s	108.4%	377.4 MB	3.3 GB	24.9 MB	3.9 MB
14	ff/eff689	269593	FASTQC (LV-mem)	COMPLETED	0	2024-06-18 15:02:19.971	28.7s	25s	109.1%	511.2 MB	3.3 GB	41.4 MB	3.9 MB
18	6b/d0284d	269594	FASTQC (NS-mem)	COMPLETED	0	2024-06-18 15:02:20.013	28.7s	22s	115.0%	529 MB	3.3 GB	39.8 MB	3.9 MB
16	f5/4af6c1	269598	FASTQC (ML-mem)	COMPLETED	0	2024-06-18 15:02:20.163	28.6s	25s	97.5%	503.9 MB	3.3 GB	39.4 MB	4 MB
31	8b/195e17	269600	FASTQC (VM-mem)	COMPLETED	0	2024-06-18 15:02:20.240	28.5s	25s	95.6%	489.9 MB	3.3 GB	45.4 MB	3.9 MB
8	f0/431cf7	269601	FASTQC (DC-mem)	COMPLETED	0	2024-06-18 15:02:20.280	28.5s	24s	104.2%	504 MB	3.3 GB	37.6 MB	3.9 MB
10	30/6032e7	269603	FASTQC (JM-mem)	COMPLETED	0	2024-06-18 15:02:20.355	28.4s	23s	96.8%	502.6 MB	3.3 GB	40.5 MB	3.9 MB
9	e1/ef2f60	269604	FASTQC (JC-mem)	COMPLETED	0	2024-06-18 15:02:20.391	28.4s	22s	96.7%	487.2 MB	3.3 GB	37.5 MB	3.9 MB
33	33/03eeef	269605	FASTQC (YA-mem)	COMPLETED	0	2024-06-18 15:02:20.424	28.4s	22s	102.2%	519.7 MB	3.3 GB	35.4 MB	3.9 MB
26	0f/99223d	269606	FASTQC (PV-mem)	COMPLETED	0	2024-06-18 15:02:20.453	28.3s	22s	97.0%	522.7 MB	3.3 GB	41.3 MB	3.9 MB
15	50/833cf5	269609	FASTQC (MC-mem)	COMPLETED	0	2024-06-18 15:02:20.547	38.1s	34s	51.7%	500.2 MB	3.3 GB	32.7 MB	3.9 MB
2	74/737e2f	269595	MULTIQC	COMPLETED	0	2024-06-18 15:02:20.047	1m 4s	1m 1s	26.0%	89.4 MB	152.5 MB	160.1 MB	29.8 MB
17	73/d80c37	269611	BWAMEM (MC-mem)	COMPLETED	0	2024-06-18 15:02:20.609	1m 3s	1m 1s	134.6%	17.4 GB	23 GB	16.3 GB	442.3 MB
3	d5/9d956f	269614	BWAMEM (AL-mem)	COMPLETED	0	2024-06-18 15:02:20.699	1m 18s	1m 14s	132.6%	17.3 GB	22.9 GB	16.4 GB	390.7 MB
11	f1/4b9dd6	269625	BWAMEM (KV-mem)	COMPLETED	0	2024-06-18 15:02:21.117	1m 18s	1m 13s	90.3%	17.2 GB	22.3 GB	16.3 GB	359.8 MB
22	55/2709e3	269613	BWAMEM (PP-mem)	COMPLETED	0	2024-06-18 15:02:20.669	1m 23s	1m 19s	95.7%	17.1 GB	22.4 GB	16.2 GB	323.3 MB
21	8c/b26bcc	269616	BWAMEM (PM-mem)	COMPLETED	0	2024-06-18 15:02:20.777	1m 23s	1m 16s	104.1%	17.1 GB	21.6 GB	16.2 GB	284 MB
24	01/2f351a	269621	BWAMEM (PV-mem)	COMPLETED	0	2024-06-18 15:02:20.960	1m 23s	1m 19s	132.6%	17.4 GB	23.3 GB	16.5 GB	603.6 MB
30	47/33a066	269624	BWAMEM (RQ-mem)	COMPLETED	0	2024-06-18 15:02:21.071	1m 23s	1m 15s	81.2%	17.1 GB	22.5 GB	16.3 GB	343.6 MB
32	bb/9713c5	269626	BWAMEM (VM-mem)	COMPLETED	0	2024-06-18 15:02:21.158	1m 23s	1m 15s	137.9%	17.4 GB	23.2 GB	16.6 GB	685.8 MB
5	e6/317bac	269620	BWAMEM (DC-mem)	COMPLETED	0	2024-06-18 15:02:20.925	1m 28s	1m 21s	101.4%	17.3 GB	23.7 GB	16.5 GB	537.9 MB
28	5d/5da7a6	269612	BWAMEM (PZ-mem)	COMPLETED	0	2024-06-18 15:02:20.640	1m 38s	1m 36s	158.1%	17.3 GB	22.5 GB	16.4 GB	489.7 MB
6	43/43bf61	269618	BWAMEM (JC-mem)	COMPLETED	0	2024-06-18 15:02:20.853	1m 38s	1m 34s	146.0%	17.3 GB	22.9 GB	16.4 GB	532.4 MB
34	1b/2d7a48	269619	BWAMEM (YA-mem)	COMPLETED	0	2024-06-18 15:02:20.889	1m 38s	1m 34s	133.5%	17.3 GB	23.1 GB	16.5 GB	496.3 MB
19	3e/90edba	269623	BWAMEM (ML-mem)	COMPLETED	0	2024-06-18 15:02:21.032	1m 38s	1m 35s	155.9%	17.3 GB	23.2 GB	16.5 GB	574.4 MB
20	e6/2ba025	269615	BWAMEM (NS-mem)	COMPLETED	0	2024-06-18 15:02:20.734	1m 48s	1m 43s	164.9%	17.5 GB	23.1 GB	16.6 GB	587.4 MB
7	ee/7d6b40	269617	BWAMEM (JM-mem)	COMPLETED	0	2024-06-18 15:02:20.815	1m 48s	1m 42s	154.8%	17.3 GB	23.2 GB	16.6 GB	593.1 MB
12	a8/085ac1	269622	BWAMEM (LV-mem)	COMPLETED	0	2024-06-18 15:02:20.995	1m 48s	1m 41s	177.0%	17.4 GB	23.3 GB	16.6 GB	606.7 MB
38	f4/3a0892	269627	MERGEB (PP-merge)	COMPLETED	0	2024-06-18 15:04:14.068	4.6s	2.2s	158.9%	11.4 MB	492.2 MB	17.5 MB	16.5 MB
39	3e/63cc79	269628	MERGEB (PM-merge)	COMPLETED	0	2024-06-18 15:04:14.108	4.6s	1.9s	156.3%	7.4 MB	494 MB	16.2 MB	15.3 MB
47	25/b56bb7	269629	MERGEB (ML-merge)	COMPLETED	0	2024-06-18 15:04:14.143	4.6s	2.8s	132.1%	7.4 MB	494 MB	31.5 MB	29.8 MB
40	62/231e77	269630	MERGEB (PV-merge)	COMPLETED	0	2024-06-18 15:04:14.176	4.6s	2.6s	150.7%	7.4 MB	493.1 MB	35.1 MB	33.3 MB
35	1e/57c8e5	269633	MERGEB (MC-merge)	COMPLETED	0	2024-06-18 15:04:14.280	4.5s	2.3s	208.3%	7.4 MB	493.1 MB	25.2 MB	23.9 MB
43	bc/3a7bdb	269634	MERGEB (DC-merge)	COMPLETED	0	2024-06-18 15:04:14.314	4.5s	2.7s	209.7%	8.2 MB	493.1 MB	29.3 MB	27.7 MB
41	20/20ac59	269637	MERGEB (RQ-merge)	COMPLETED	0	2024-06-18 15:04:14.417	4.4s	2.1s	159.3%	7.4 MB	493.1 MB	19.3 MB	18.2 MB
36	fc/332147	269639	MERGEB (AL-merge)	COMPLETED	0	2024-06-18 15:04:14.483	4.4s	1.5s	172.0%	7.4 MB	493.1 MB	21.7 MB	20.5 MB
45	43/a3231c	269641	MERGEB (JC-merge)	COMPLETED	0	2024-06-18 15:04:14.544	4.3s	2.2s	236.3%	7.4 MB	494 MB	30.3 MB	28.7 MB
37	c5/201a9f	269642	MERGEB (KV-merge)	COMPLETED	0	2024-06-18 15:04:14.578	4.3s	1.5s	228.8%	7.4 MB	493.1 MB	20.1 MB	19 MB
46	76/d009a7	269631	MERGEB (YA-merge)	COMPLETED	0	2024-06-18 15:04:14.210	9.5s	4.3s	122.9%	8.2 MB	493.1 MB	27.6 MB	26.2 MB
50	ea/21176c	269632	MERGEB (LV-merge)	COMPLETED	0	2024-06-18 15:04:14.243	9.5s	5.1s	127.9%	8.2 MB	493.1 MB	35.3 MB	33.4 MB
49	52/6a2436	269635	MERGEB (JM-merge)	COMPLETED	0	2024-06-18 15:04:14.349	9.4s	4.9s	121.6%	8.2 MB	493.1 MB	34.6 MB	32.8 MB
44	0f/ee6924	269636	MERGEB (PZ-merge)	COMPLETED	0	2024-06-18 15:04:14.384	9.3s	4.6s	107.0%	12.2 MB	493.1 MB	29.4 MB	27.8 MB
48	cf/147e1c	269638	MERGEB (NS-merge)	COMPLETED	0	2024-06-18 15:04:14.450	9.3s	4.3s	133.2%	12.2 MB	493.1 MB	34 MB	32.3 MB
42	89/bea86e	269640	MERGEB (VM-merge)	COMPLETED	0	2024-06-18 15:04:14.514	9.2s	4.3s	102.9%	8.2 MB	494 MB	38.6 MB	36.6 MB
52	3c/882ee7	269644	SAMTOOLS (PM-SamTools)	COMPLETED	0	2024-06-18 15:04:18.965	14.7s	10s	90.0%	111.9 MB	930.9 MB	81.8 MB	68 MB
57	47/0793df	269649	SAMTOOLS (RQ-SamTools)	COMPLETED	0	2024-06-18 15:04:19.101	14.6s	12s	90.0%	130.1 MB	930.9 MB	96.3 MB	79.5 MB
51	6a/e7944b	269645	SAMTOOLS (PP-SamTools)	COMPLETED	0	2024-06-18 15:04:18.992	19.7s	12s	90.7%	123.6 MB	930.9 MB	85.7 MB	70.6 MB
55	b8/0acfad	269647	SAMTOOLS (MC-SamTools)	COMPLETED	0	2024-06-18 15:04:19.043	19.7s	15s	91.9%	170.3 MB	930.9 MB	127.6 MB	105.6 MB
58	ff/943ee3	269650	SAMTOOLS (AL-SamTools)	COMPLETED	0	2024-06-18 15:04:19.133	19.6s	13s	89.8%	148.8 MB	930.9 MB	107.8 MB	88.9 MB
60	3e/3269b7	269652	SAMTOOLS (KV-SamTools)	COMPLETED	0	2024-06-18 15:04:19.186	19.5s	12s	90.3%	137.9 MB	930.9 MB	101.4 MB	84.1 MB
53	ed/4dcd47	269643	SAMTOOLS (ML-SamTools)	COMPLETED	0	2024-06-18 15:04:18.845	24.9s	22s	91.1%	219.9 MB	942.9 MB	155.3 MB	127 MB
54	9e/e51a44	269646	SAMTOOLS (PV-SamTools)	COMPLETED	0	2024-06-18 15:04:19.017	24.7s	22s	89.1%	227.7 MB	942.9 MB	177 MB	145.6 MB
56	a2/cc0292	269648	SAMTOOLS (DC-SamTools)	COMPLETED	0	2024-06-18 15:04:19.072	24.7s	18s	92.1%	203.1 MB	942.9 MB	145 MB	118.9 MB
59	a7/d0b386	269651	SAMTOOLS (JC-SamTools)	COMPLETED	0	2024-06-18 15:04:19.159	24.6s	21s	88.8%	200.8 MB	930.9 MB	150.2 MB	123 MB
61	44/8374c7	269653	SAMTOOLS (YA-SamTools)	COMPLETED	0	2024-06-18 15:04:23.747	20s	18s	88.6%	188 MB	930.9 MB	138.4 MB	113.9 MB
65	2b/7f8171	269657	SAMTOOLS (NS-SamTools)	COMPLETED	0	2024-06-18 15:04:23.892	19.9s	15s	91.0%	224 MB	942.9 MB	173.8 MB	143.8 MB
62	0a/520605	269654	SAMTOOLS (LV-SamTools)	COMPLETED	0	2024-06-18 15:04:23.782	24.9s	24s	91.0%	228.7 MB	942.9 MB	176.5 MB	144.7 MB
63	1e/db7767	269655	SAMTOOLS (JM-SamTools)	COMPLETED	0	2024-06-18 15:04:23.823	24.9s	21s	90.5%	223.3 MB	942.9 MB	173.9 MB	142.9 MB
64	d6/9c63f1	269656	SAMTOOLS (PZ-SamTools)	COMPLETED	0	2024-06-18 15:04:23.858	24.9s	20s	91.7%	186.2 MB	930.9 MB	147.7 MB	121.4 MB
1	da/02aed4	269717	PRINT_VERSIONS	COMPLETED	0	2024-06-18 15:14:32.140	3.2s	52ms	28.6%	0	0	63.3 KB	370 B
11	fd/83ab75	269725	FASTQC (KV-mem)	COMPLETED	0	2024-06-18 15:14:32.391	17.9s	16s	100.5%	488.8 MB	3.3 GB	28.3 MB	3.9 MB
31	60/3c48c6	269726	FASTQC (RQ-mem)	COMPLETED	0	2024-06-18 15:14:32.419	17.9s	17s	101.5%	522.3 MB	3.3 GB	27.9 MB	3.9 MB
28	4c/927953	269708	FASTQC (PP-mem)	COMPLETED	0	2024-06-18 15:14:31.774	23.5s	19s	119.9%	507.2 MB	3.3 GB	26.7 MB	3.9 MB
34	2b/810015	269710	FASTQC (YA-mem)	COMPLETED	0	2024-06-18 15:14:31.869	23.5s	22s	104.6%	526.9 MB	3.3 GB	35.4 MB	3.9 MB
16	ab/6b7f62	269712	FASTQC (MC-mem)	COMPLETED	0	2024-06-18 15:14:31.954	23.4s	20s	109.8%	500.3 MB	3.3 GB	32.7 MB	3.9 MB
24	4b/04ca1a	269713	FASTQC (PM-mem)	COMPLETED	0	2024-06-18 15:14:31.992	23.4s	19s	121.2%	370.5 MB	3.3 GB	24.9 MB	3.9 MB
3	dc/16aa8c	269716	FASTQC (AL-mem)	COMPLETED	0	2024-06-18 15:14:32.105	23.3s	20s	113.7%	442.8 MB	3.3 GB	30.1 MB	3.9 MB
20	9b/b223a7	269721	FASTQC (NS-mem)	COMPLETED	0	2024-06-18 15:14:32.277	23.1s	21s	103.8%	501.5 MB	3.3 GB	39.8 MB	3.9 MB
30	bc/ba13d0	269722	FASTQC (PZ-mem)	COMPLETED	0	2024-06-18 15:14:32.305	23.1s	21s	101.7%	516 MB	3.3 GB	35.8 MB	3.9 MB
18	3d/851c12	269709	FASTQC (ML-mem)	COMPLETED	0	2024-06-18 15:14:31.825	28.5s	25s	100.1%	503.1 MB	3.3 GB	39.4 MB	4 MB
6	55/1543a4	269714	FASTQC (DC-mem)	COMPLETED	0	2024-06-18 15:14:32.031	28.3s	24s	104.4%	503.2 MB	3.3 GB	37.6 MB	3.9 MB
8	5b/91bba4	269715	FASTQC (JC-mem)	COMPLETED	0	2024-06-18 15:14:32.073	28.3s	23s	96.0%	444.5 MB	3.3 GB	37.5 MB	3.9 MB
32	07/34ea10	269719	FASTQC (VM-mem)	COMPLETED	0	2024-06-18 15:14:32.209	28.1s	27s	95.2%	521.9 MB	3.3 GB	45.4 MB	3.9 MB
13	c8/80815d	269720	FASTQC (LV-mem)	COMPLETED	0	2024-06-18 15:14:32.242	28.1s	24s	99.7%	497 MB	3.3 GB	41.4 MB	3.9 MB
29	5c/30e9b7	269723	FASTQC (PV-mem)	COMPLETED	0	2024-06-18 15:14:32.336	28s	23s	99.6%	508.3 MB	3.3 GB	41.3 MB	3.9 MB
9	b7/a954d4	269724	FASTQC (JM-mem)	COMPLETED	0	2024-06-18 15:14:32.364	28s	22s	96.3%	504.4 MB	3.3 GB	40.5 MB	3.9 MB
2	f0/145c54	269711	MULTIQC	COMPLETED	0	2024-06-18 15:14:31.913	1m 3s	1m 1s	26.6%	89.5 MB	152.5 MB	160.4 MB	29.8 MB
12	45/d3b882	269718	BWAMEM (KV-mem)	COMPLETED	0	2024-06-18 15:14:32.171	1m 13s	1m 12s	141.1%	17.2 GB	22.3 GB	16.3 GB	359.8 MB
23	bc/44972c	269727	BWAMEM (PV-mem)	COMPLETED	0	2024-06-18 15:14:32.446	1m 13s	1m 9s	150.7%	17.3 GB	22.9 GB	16.5 GB	603.6 MB
22	22/2ff259	269730	BWAMEM (PP-mem)	COMPLETED	0	2024-06-18 15:14:32.536	1m 13s	1m 8s	115.9%	17.1 GB	22.4 GB	16.2 GB	323.3 MB
5	de/3ff866	269736	BWAMEM (DC-mem)	COMPLETED	0	2024-06-18 15:14:32.710	1m 18s	1m 12s	113.7%	17.3 GB	23.3 GB	16.5 GB	537.9 MB
17	4b/4a50c1	269741	BWAMEM (ML-mem)	COMPLETED	0	2024-06-18 15:14:32.854	1m 17s	1m 12s	123.7%	17.3 GB	23.2 GB	16.5 GB	574.4 MB
26	a4/be1436	269740	BWAMEM (RQ-mem)	COMPLETED	0	2024-06-18 15:14:32.824	1m 22s	1m 16s	79.6%	17.2 GB	22.4 GB	16.3 GB	343.6 MB
4	00/4e6a27	269728	BWAMEM (AL-mem)	COMPLETED	0	2024-06-18 15:14:32.476	1m 28s	1m 26s	113.4%	17.2 GB	23.3 GB	16.4 GB	390.7 MB
33	8d/44083b	269733	BWAMEM (YA-mem)	COMPLETED	0	2024-06-18 15:14:32.627	1m 28s	1m 24s	144.8%	17.3 GB	23.1 GB	16.5 GB	496.3 MB
10	28/3a347a	269737	BWAMEM (JM-mem)	COMPLETED	0	2024-06-18 15:14:32.736	1m 28s	1m 23s	129.3%	17.4 GB	23.5 GB	16.6 GB	593.1 MB
21	a9/09b3d8	269739	BWAMEM (PM-mem)	COMPLETED	0	2024-06-18 15:14:32.798	1m 28s	1m 20s	106.9%	17 GB	21.6 GB	16.2 GB	284 MB
15	b8/d87d08	269729	BWAMEM (MC-mem)	COMPLETED	0	2024-06-18 15:14:32.506	1m 33s	1m 29s	136.4%	17.3 GB	22.8 GB	16.3 GB	442.3 MB
7	72/f902a0	269732	BWAMEM (JC-mem)	COMPLETED	0	2024-06-18 15:14:32.595	1m 33s	1m 30s	147.9%	17.3 GB	22.9 GB	16.4 GB	532.4 MB
25	01/a05dc2	269738	BWAMEM (PZ-mem)	COMPLETED	0	2024-06-18 15:14:32.769	1m 38s	1m 33s	180.7%	17.3 GB	22.5 GB	16.4 GB	489.7 MB
19	d1/10486f	269731	BWAMEM (NS-mem)	COMPLETED	0	2024-06-18 15:14:32.565	1m 43s	1m 42s	164.4%	17.5 GB	23.2 GB	16.6 GB	587.4 MB
27	50/1a6b54	269734	BWAMEM (VM-mem)	COMPLETED	0	2024-06-18 15:14:32.653	1m 48s	1m 41s	158.5%	17.4 GB	23.3 GB	16.6 GB	685.8 MB
14	ff/293e5f	269735	BWAMEM (LV-mem)	COMPLETED	0	2024-06-18 15:14:32.682	1m 48s	1m 43s	159.5%	17.3 GB	22.8 GB	16.6 GB	606.7 MB
43	23/71406d	269742	MERGEB (JM-merge)	COMPLETED	0	2024-06-18 15:16:20.418	4.9s	3.2s	202.8%	8.2 MB	493.1 MB	34.6 MB	32.8 MB
48	82/1b8b4e	269743	MERGEB (NS-merge)	COMPLETED	0	2024-06-18 15:16:20.539	4.8s	3.5s	176.0%	8.2 MB	493.1 MB	34 MB	32.3 MB
49	bc/6a91f5	269744	MERGEB (VM-merge)	COMPLETED	0	2024-06-18 15:16:20.571	4.8s	2.8s	159.9%	7.4 MB	494 MB	38.6 MB	36.6 MB
50	84/944aa8	269745	MERGEB (LV-merge)	COMPLETED	0	2024-06-18 15:16:20.602	4.8s	2.8s	141.1%	7.4 MB	493.1 MB	35.3 MB	33.4 MB
41	ae/6af3ef	269746	MERGEB (AL-merge)	COMPLETED	0	2024-06-18 15:16:20.635	4.8s	2.2s	185.0%	7.6 MB	492.2 MB	21.7 MB	20.5 MB
35	55/347907	269747	MERGEB (KV-merge)	COMPLETED	0	2024-06-18 15:16:20.670	4.7s	2.1s	184.7%	7.4 MB	493.1 MB	20.1 MB	19 MB
42	51/42a07a	269748	MERGEB (YA-merge)	COMPLETED	0	2024-06-18 15:16:20.701	4.7s	2.9s	181.2%	8.2 MB	492.2 MB	27.6 MB	26.2 MB
46	1f/7e5290	269749	MERGEB (JC-merge)	COMPLETED	0	2024-06-18 15:16:20.732	4.7s	3s	192.0%	8.2 MB	492.2 MB	30.3 MB	28.7 MB
47	3d/6199c2	269750	MERGEB (PZ-merge)	COMPLETED	0	2024-06-18 15:16:20.767	4.7s	2.9s	175.6%	8.2 MB	493.1 MB	29.4 MB	27.8 MB
39	d1/5d6cef	269751	MERGEB (ML-merge)	COMPLETED	0	2024-06-18 15:16:20.799	4.6s	3.2s	170.3%	8.2 MB	493.1 MB	31.5 MB	29.8 MB
40	0e/ed1634	269752	MERGEB (RQ-merge)	COMPLETED	0	2024-06-18 15:16:20.830	4.6s	2s	166.8%	7.4 MB	493.1 MB	19.3 MB	18.2 MB
38	bb/5f3f1d	269753	MERGEB (DC-merge)	COMPLETED	0	2024-06-18 15:16:20.862	4.6s	3.1s	166.4%	8.2 MB	493.1 MB	29.3 MB	27.7 MB
36	74/d5b712	269754	MERGEB (PV-merge)	COMPLETED	0	2024-06-18 15:16:20.891	4.6s	3.1s	127.2%	7.4 MB	492.2 MB	35.1 MB	33.3 MB
45	19/0f8a2d	269755	MERGEB (MC-merge)	COMPLETED	0	2024-06-18 15:16:20.922	4.5s	2.5s	113.3%	7.4 MB	493.1 MB	25.2 MB	23.9 MB
44	de/9c3061	269756	MERGEB (PM-merge)	COMPLETED	0	2024-06-18 15:16:20.954	4.5s	1.6s	169.1%	7.4 MB	493.1 MB	16.2 MB	15.3 MB
37	19/d62fa0	269757	MERGEB (PP-merge)	COMPLETED	0	2024-06-18 15:16:20.983	4.5s	2.1s	140.7%	7.4 MB	494 MB	17.5 MB	16.5 MB
56	8a/339e92	269763	SAMTOOLS (KV-SamTools)	COMPLETED	0	2024-06-18 15:16:25.591	14.7s	13s	88.1%	136.9 MB	930.9 MB	101.4 MB	84.1 MB
61	e9/a39d38	269768	SAMTOOLS (RQ-SamTools)	COMPLETED	0	2024-06-18 15:16:25.739	14.6s	13s	86.0%	132.4 MB	930.9 MB	96.3 MB	79.5 MB
65	c9/e9e4ee	269772	SAMTOOLS (PM-SamTools)	COMPLETED	0	2024-06-18 15:16:25.868	14.5s	8s	89.3%	109.4 MB	930.9 MB	81.8 MB	68 MB
55	1e/597f50	269762	SAMTOOLS (AL-SamTools)	COMPLETED	0	2024-06-18 15:16:25.559	19.7s	14s	89.7%	150.1 MB	930.9 MB	107.8 MB	88.9 MB
57	e0/5dcf8d	269764	SAMTOOLS (YA-SamTools)	COMPLETED	0	2024-06-18 15:16:25.620	19.7s	17s	87.7%	188.1 MB	930.9 MB	138.3 MB	113.9 MB
51	ec/3cd991	269759	SAMTOOLS (JM-SamTools)	COMPLETED	0	2024-06-18 15:16:25.458	24.8s	20s	93.6%	223.1 MB	942.9 MB	173.9 MB	142.9 MB
54	b0/7b55bd	269761	SAMTOOLS (LV-SamTools)	COMPLETED	0	2024-06-18 15:16:25.527	24.8s	21s	91.8%	229.1 MB	942.9 MB	176.5 MB	144.7 MB
58	97/2d9b64	269765	SAMTOOLS (JC-SamTools)	COMPLETED	0	2024-06-18 15:16:25.650	24.7s	19s	89.7%	203.2 MB	939.4 MB	150.2 MB	123 MB
59	b2/628324	269766	SAMTOOLS (PZ-SamTools)	COMPLETED	0	2024-06-18 15:16:25.682	24.6s	20s	90.6%	185.7 MB	930.9 MB	147.7 MB	121.4 MB
60	c3/bfcbed	269767	SAMTOOLS (ML-SamTools)	COMPLETED	0	2024-06-18 15:16:25.709	24.6s	20s	90.4%	216.9 MB	942.9 MB	155.3 MB	127 MB
62	64/34ba62	269769	SAMTOOLS (DC-SamTools)	COMPLETED	0	2024-06-18 15:16:25.771	24.6s	20s	92.5%	203.4 MB	942.9 MB	145 MB	118.9 MB
63	4b/74279f	269770	SAMTOOLS (PV-SamTools)	COMPLETED	0	2024-06-18 15:16:25.804	24.5s	21s	91.9%	227.6 MB	942.9 MB	177 MB	145.6 MB
64	4b/89b50e	269771	SAMTOOLS (MC-SamTools)	COMPLETED	0	2024-06-18 15:16:25.836	24.5s	18s	86.0%	170.7 MB	930.9 MB	127.6 MB	105.6 MB
52	2c/396326	269758	SAMTOOLS (NS-SamTools)	COMPLETED	0	2024-06-18 15:16:25.424	29.9s	23s	90.1%	223.3 MB	942.9 MB	173.8 MB	143.8 MB
53	1a/5f80da	269760	SAMTOOLS (VM-SamTools)	COMPLETED	0	2024-06-18 15:16:25.495	29.8s	26s	92.7%	259.3 MB	942.9 MB	191.5 MB	156.4 MB
66	73/a7868e	269773	SAMTOOLS (PP-SamTools)	COMPLETED	0	2024-06-18 15:16:25.903	29.4s	11s	90.7%	125 MB	930.9 MB	85.7 MB	70.6 MB
1	27/07fa19	269920	PRINT_VERSIONS	COMPLETED	0	2024-06-18 15:21:30.842	3.2s	57ms	24.6%	0	0	63.3 KB	370 B
3	a0/e3bd79	269906	FASTQC (AL-mem)	COMPLETED	0	2024-06-18 15:21:30.375	18.6s	17s	98.1%	430.4 MB	3.3 GB	30.1 MB	3.9 MB
34	db/4cdc9a	269907	FASTQC (YA-mem)	COMPLETED	0	2024-06-18 15:21:30.413	18.5s	18s	96.1%	525 MB	3.3 GB	35.4 MB	3.9 MB
29	ed/feb254	269909	FASTQC (RQ-mem)	COMPLETED	0	2024-06-18 15:21:30.485	23.5s	17s	90.9%	529.8 MB	3.3 GB	27.9 MB	3.9 MB
22	1e/349a18	269913	FASTQC (PP-mem)	COMPLETED	0	2024-06-18 15:21:30.629	23.3s	20s	110.6%	480 MB	3.3 GB	26.7 MB	3.9 MB
10	86/2f0a03	269915	FASTQC (KV-mem)	COMPLETED	0	2024-06-18 15:21:30.695	23.3s	20s	112.4%	444.6 MB	3.3 GB	28.3 MB	3.9 MB
21	23/c63313	269921	FASTQC (PM-mem)	COMPLETED	0	2024-06-18 15:21:30.870	23.1s	18s	95.2%	400.1 MB	3.3 GB	24.9 MB	3.9 MB
16	43/be7af2	269908	FASTQC (ML-mem)	COMPLETED	0	2024-06-18 15:21:30.448	28.5s	21s	82.7%	500.4 MB	3.3 GB	39.4 MB	4 MB
28	38/6b8878	269910	FASTQC (PZ-mem)	COMPLETED	0	2024-06-18 15:21:30.521	28.4s	23s	98.6%	495.4 MB	3.3 GB	35.8 MB	3.9 MB
12	49/0d4e51	269911	FASTQC (MC-mem)	COMPLETED	0	2024-06-18 15:21:30.557	28.4s	22s	101.5%	452 MB	3.3 GB	32.7 MB	3.9 MB
19	2c/187311	269914	FASTQC (NS-mem)	COMPLETED	0	2024-06-18 15:21:30.660	28.3s	23s	95.7%	486.3 MB	3.3 GB	39.8 MB	3.9 MB
11	d9/65a464	269917	FASTQC (LV-mem)	COMPLETED	0	2024-06-18 15:21:30.755	28.2s	25s	93.7%	516 MB	3.3 GB	41.4 MB	3.9 MB
